OID_First,OID,spNum,rare2d_PD_FD,rare3d_restrict,rare3d_scarce,rare2d_FD_TD_restrict,rare2d_FD_TD_scarce,rare4d_restrict_scarce,rare2d_PD_TD_restrict,rare2d_PD_TD_scarce,ID_f,NomActive,EffActive,NV,P,GT,NomActiveHours,EffActiveHours,xcoord,ycoord
23423,23423,23,0,0,0,0,0,0,0,0,6724,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,5.574807,10.11201,15.75,54.25
23424,23424,21,0,0,0,0,0,0,0,0,6724,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,5.574807,10.11201,15.75,54.25
23425,23425,20,0,0,0,0,0,0,0,0,6850,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,11.20271,20.31926,16.25,54.25
23437,23437,23,0,0,0,0,0,0,0,0,7925,299.6854,1358.808,0.00707166,1.49899,0.24386,2365.265,10694.48,19.25,54.25
23438,23438,20,0,0,0,0,0,0,0,0,7925,299.6854,1358.808,0.00707166,1.49899,0.24386,2365.265,10694.48,19.25,54.25
23557,23557,17,1,0,0,0,0,0,0,0,468,142.9641,302.8864,0.003613896,0.7122395,0.11072,1417.636,3021.733,-10.75,54.75
23560,23560,25,0,0,0,0,0,0,0,0,558,571.8562,1211.546,0.01445559,2.848958,0.4428799,5267.76,11241.88,-10.25,54.75
23562,23562,44,1,0,0,0,0,0,0,0,726,142.9641,302.8864,0.003613896,0.7122395,0.11072,1272.592,2717.299,-9.75,54.75
23565,23565,54,2,0,0,0,1,0,0,0,11587,0.07505675,1.896934,1.37E-06,0.000378208,4.28E-05,0.6249097,15.79368,-8.75,54.75
23578,23578,42,0,0,0,0,0,0,0,0,1872,6293.577,8612.588,0.1653471,31.31447,5.074615,47920.53,65577.94,-5.75,54.75
23579,23579,56,2,0,0,0,0,0,0,0,1984,3146.788,4306.294,0.08267353,15.65724,2.537307,24418.96,33416.68,-5.25,54.75
23582,23582,47,1,0,0,0,0,0,0,0,2105,44.05706,90.13067,0.001123975,0.2194043,0.03430437,336.8363,694.1248,-4.75,54.75
23584,23584,62,3,0,0,0,0,0,0,0,2200,1126.427,2404.544,0.03410572,5.622091,0.8186823,8641.552,18446.83,-4.25,54.75
23585,23585,54,2,0,0,0,0,0,0,0,2304,4505.707,9618.178,0.1364229,22.48836,3.274729,34729.83,74136.58,-3.75,54.75
23586,23586,46,2,0,0,0,0,0,0,0,2304,4505.707,9618.178,0.1364229,22.48836,3.274729,34729.83,74136.58,-3.75,54.75
23598,23598,26,0,0,0,0,0,0,0,0,3069,1116.431,2374.574,0.02841805,5.560613,0.8640134,8885.687,19121.6,-0.75,54.75
23600,23600,15,0,0,0,0,0,0,0,0,3168,558.2157,1187.287,0.01420902,2.780306,0.4320067,4744.218,10196.63,-0.25,54.75
23601,23601,17,0,0,0,0,0,0,0,0,3269,4989.818,9850.56,0.1295627,24.87767,4.016875,47273.11,93625.53,0.25,54.75
23602,23602,15,0,0,0,0,0,0,0,0,3269,4989.818,9850.56,0.1295627,24.87767,4.016875,47273.11,93625.53,0.25,54.75
23603,23603,36,1,0,0,0,0,0,0,0,3379,279.9824,717.1278,0.008085568,1.397345,0.1992918,2950.183,7556.399,0.75,54.75
23604,23604,14,0,0,0,0,0,0,0,0,3379,279.9824,717.1278,0.008085568,1.397345,0.1992918,2950.183,7556.399,0.75,54.75
23610,23610,12,0,0,0,0,0,0,0,0,3680,2170.83,4028.716,0.05423387,10.81687,1.667581,26030.57,48335.03,2.25,54.75
23611,23611,39,2,0,0,0,0,0,0,0,3751,1.473191,4.951394,3.72E-05,0.007351321,0.001137577,18.27938,61.36223,2.75,54.75
23614,23614,31,1,0,0,0,0,0,0,0,3839,2.946382,9.902788,7.45E-05,0.01470264,0.002275154,36.58442,122.8073,3.25,54.75
23615,23615,20,0,0,0,0,0,0,0,0,3946,1.473191,4.951394,3.72E-05,0.007351321,0.001137577,18.10602,60.795,3.75,54.75
23617,23617,13,0,0,0,0,0,0,0,0,4045,0.4312777,1.389266,1.04E-05,0.002156122,0.000342297,5.148966,16.61469,4.25,54.75
23620,23620,16,0,0,0,0,0,0,0,0,17508,136.6135,2522.556,0.002721514,0.687319,0.07308361,1659.602,30645.27,4.75,54.75
23623,23623,41,0,0,0,0,0,0,0,0,4272,28.45421,64.1747,0.000980805,0.1409854,0.0183492,339.96,766.735,5.75,54.75
23624,23624,11,0,0,0,0,0,0,0,0,4272,28.45421,64.1747,0.000980805,0.1409854,0.0183492,339.96,766.735,5.75,54.75
23628,23628,25,0,0,0,0,0,0,0,0,4385,28.45421,64.1747,0.000980805,0.1409854,0.0183492,318.7898,718.9884,6.75,54.75
23629,23629,16,0,0,0,0,0,0,0,0,18914,34.83882,824.8689,0.00065779,0.1754613,0.01938562,361.0092,8547.48,7.25,54.75
23632,23632,18,0,0,0,0,0,0,0,0,19160,8.709705,206.2172,0.000164447,0.04386532,0.004846406,81.70091,1934.401,7.75,54.75
23641,23641,35,0,0,0,0,0,0,0,0,5004,52.94423,100.4825,0.001328725,0.2639273,0.04038277,402.6796,773.0118,10.25,54.75
23642,23642,42,0,0,0,0,0,0,0,0,5004,52.94423,100.4825,0.001328725,0.2639273,0.04038277,402.6796,773.0118,10.25,54.75
23643,23643,44,0,0,0,0,0,0,0,0,5145,51.63858,162.9869,0.00121481,0.2580091,0.04125815,396.6738,1260.248,10.75,54.75
23645,23645,35,0,0,0,0,1,0,0,0,5324,25.81929,81.49345,0.000607405,0.1290045,0.02062908,195.5309,621.295,11.25,54.75
23646,23646,45,0,0,0,0,0,0,0,0,5324,25.81929,81.49345,0.000607405,0.1290045,0.02062908,195.5309,621.295,11.25,54.75
23649,23649,28,0,0,0,0,0,0,0,0,20942,131.9757,7737.053,0.002220509,0.6651494,0.08297791,1068.91,62663.97,12.25,54.75
23650,23650,35,0,0,0,0,1,0,0,0,20942,131.9757,7737.053,0.002220509,0.6651494,0.08297791,1068.91,62663.97,12.25,54.75
23651,23651,25,0,0,0,0,0,0,0,0,5856,16.85707,61.56702,0.000370471,0.0843836,0.02107881,130.1068,484.8983,12.75,54.75
23652,23652,21,0,0,0,0,0,0,0,0,5856,16.85707,61.56702,0.000370471,0.0843836,0.02107881,130.1068,484.8983,12.75,54.75
23653,23653,25,0,0,0,0,0,0,0,0,6034,51.27165,141.8444,0.00125375,0.2560076,0.04029612,398.6039,1102.819,13.25,54.75
23654,23654,30,0,0,0,0,0,0,0,0,6034,51.27165,141.8444,0.00125375,0.2560076,0.04029612,398.6039,1102.819,13.25,54.75
23655,23655,30,0,0,0,0,0,0,0,0,6167,102.5433,283.6887,0.0025075,0.5120153,0.08059224,812.5857,2248.138,13.75,54.75
23656,23656,37,0,0,0,0,0,0,0,0,6167,102.5433,283.6887,0.0025075,0.5120153,0.08059224,812.5857,2248.138,13.75,54.75
23657,23657,29,0,0,0,0,0,0,0,0,6280,51.27165,141.8444,0.00125375,0.2560076,0.04029612,446.1254,1234.133,14.25,54.75
23658,23658,25,0,0,0,0,0,0,0,0,6280,51.27165,141.8444,0.00125375,0.2560076,0.04029612,446.1254,1234.133,14.25,54.75
23659,23659,28,0,0,0,0,0,0,0,0,28593,4.699261,1043.67,0.000116349,0.02380285,0.01028486,41.66866,9252.746,14.75,54.75
23660,23660,24,0,0,0,0,0,0,0,0,28593,4.699261,1043.67,0.000116349,0.02380285,0.01028486,41.66866,9252.746,14.75,54.75
23661,23661,15,0,0,0,0,0,0,0,0,28658,1.254522,30.44399,4.60E-05,0.006332467,0.001629977,11.49993,279.0734,15.25,54.75
23662,23662,21,0,0,0,0,0,0,0,0,28658,1.254522,30.44399,4.60E-05,0.006332467,0.001629977,11.49993,279.0734,15.25,54.75
23663,23663,21,0,0,0,0,0,0,0,0,6726,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,12.57593,22.77935,15.75,54.75
23664,23664,18,0,0,0,0,0,0,0,0,6726,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,12.57593,22.77935,15.75,54.75
23668,23668,17,0,0,0,0,0,0,0,0,6971,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,11.30954,20.51083,16.75,54.75
23669,23669,10,0,0,0,0,0,0,0,0,7079,320.3006,886.1202,0.00783234,1.599313,0.2517351,2502.064,6922.438,17.25,54.75
23675,23675,10,0,0,0,0,0,0,0,0,7663,8.828676,56.71591,0.000214393,0.04408643,0.006198275,68.19209,437.0864,18.75,54.75
23676,23676,19,0,0,0,0,0,0,0,0,7663,8.828676,56.71591,0.000214393,0.04408643,0.006198275,68.19209,437.0864,18.75,54.75
23678,23678,15,0,0,0,0,0,0,0,0,7926,599.3708,2717.615,0.01414332,2.997981,0.48772,4980.391,22523.69,19.25,54.75
23679,23679,16,0,0,0,0,0,0,0,0,97280,0.248603,0.64792,8.40E-06,0.001243924,0.000293554,2.009816,5.183148,19.75,54.75
23798,23798,42,3,1,0,1,0,0,5,5,468,142.9641,302.8864,0.003613896,0.7122395,0.11072,1417.636,3021.733,-10.75,54.75
23802,23802,56,2,0,0,0,0,0,0,0,726,142.9641,302.8864,0.003613896,0.7122395,0.11072,1272.592,2717.299,-9.75,54.75
23823,23823,30,1,0,0,0,0,0,0,0,2200,1126.427,2404.544,0.03410572,5.622091,0.8186823,8641.552,18446.83,-4.25,54.75
23824,23824,11,0,0,0,0,0,0,0,0,2200,1126.427,2404.544,0.03410572,5.622091,0.8186823,8641.552,18446.83,-4.25,54.75
23825,23825,29,0,0,0,0,0,0,0,0,2304,4505.707,9618.178,0.1364229,22.48836,3.274729,34729.83,74136.58,-3.75,54.75
23837,23837,32,0,0,0,0,0,0,0,0,3069,1116.431,2374.574,0.02841805,5.560613,0.8640134,8885.687,19121.6,-0.75,54.75
23839,23839,50,1,0,0,0,0,0,0,0,3168,558.2157,1187.287,0.01420902,2.780306,0.4320067,4744.218,10196.63,-0.25,54.75
23840,23840,46,1,0,0,0,0,0,0,0,3168,558.2157,1187.287,0.01420902,2.780306,0.4320067,4744.218,10196.63,-0.25,54.75
23842,23842,40,1,0,0,0,0,0,0,0,3269,4989.818,9850.56,0.1295627,24.87767,4.016875,47273.11,93625.53,0.25,54.75
23843,23843,23,0,0,0,0,0,0,0,0,3379,279.9824,717.1278,0.008085568,1.397345,0.1992918,2950.183,7556.399,0.75,54.75
23844,23844,22,0,0,0,0,0,0,0,0,3379,279.9824,717.1278,0.008085568,1.397345,0.1992918,2950.183,7556.399,0.75,54.75
23846,23846,39,0,0,0,0,0,0,0,0,3491,559.9648,1434.256,0.01617114,2.79469,0.3985836,6279.361,16083.53,1.25,54.75
23848,23848,10,0,0,0,0,0,0,0,0,3603,279.9824,717.1278,0.008085568,1.397345,0.1992918,3286.034,8416.624,1.75,54.75
23849,23849,17,0,0,0,0,0,0,0,0,3680,2170.83,4028.716,0.05423387,10.81687,1.667581,26030.57,48335.03,2.25,54.75
23851,23851,25,0,0,0,0,0,0,0,0,3751,1.473191,4.951394,3.72E-05,0.007351321,0.001137577,18.27938,61.36223,2.75,54.75
23856,23856,17,0,0,0,0,0,0,0,0,3946,1.473191,4.951394,3.72E-05,0.007351321,0.001137577,18.10602,60.795,3.75,54.75
23860,23860,33,0,0,0,0,0,0,0,0,17508,136.6135,2522.556,0.002721514,0.687319,0.07308361,1659.602,30645.27,4.75,54.75
23861,23861,13,0,0,0,0,0,0,0,0,17807,546.4539,10090.22,0.01088606,2.749276,0.2923344,6589.46,121677.2,5.25,54.75
23862,23862,10,0,0,0,0,0,0,0,0,17807,546.4539,10090.22,0.01088606,2.749276,0.2923344,6589.46,121677.2,5.25,54.75
23865,23865,20,0,0,0,0,0,0,0,0,4321,56.90841,128.3494,0.001961611,0.2819709,0.0366984,667.3661,1505.156,6.25,54.75
23867,23867,39,0,0,0,0,0,0,0,0,4385,28.45421,64.1747,0.000980805,0.1409854,0.0183492,318.7898,718.9884,6.75,54.75
23869,23869,39,0,0,0,0,0,0,0,0,18914,34.83882,824.8689,0.00065779,0.1754613,0.01938562,361.0092,8547.48,7.25,54.75
23872,23872,23,0,0,0,0,0,0,0,0,19160,8.709705,206.2172,0.000164447,0.04386532,0.004846406,81.70091,1934.401,7.75,54.75
23881,23881,35,0,0,0,0,0,0,0,0,5004,52.94423,100.4825,0.001328725,0.2639273,0.04038277,402.6796,773.0118,10.25,54.75
23882,23882,29,0,0,0,0,0,0,0,0,5004,52.94423,100.4825,0.001328725,0.2639273,0.04038277,402.6796,773.0118,10.25,54.75
23885,23885,9,0,0,0,0,0,0,0,0,5324,25.81929,81.49345,0.000607405,0.1290045,0.02062908,195.5309,621.295,11.25,54.75
23890,23890,28,0,0,0,0,0,0,0,0,20942,131.9757,7737.053,0.002220509,0.6651494,0.08297791,1068.91,62663.97,12.25,54.75
23891,23891,26,0,0,0,0,0,0,0,0,5856,16.85707,61.56702,0.000370471,0.0843836,0.02107881,130.1068,484.8983,12.75,54.75
23892,23892,27,0,0,0,0,0,0,0,0,5856,16.85707,61.56702,0.000370471,0.0843836,0.02107881,130.1068,484.8983,12.75,54.75
23893,23893,37,0,0,0,0,0,0,0,0,6034,51.27165,141.8444,0.00125375,0.2560076,0.04029612,398.6039,1102.819,13.25,54.75
23894,23894,39,0,0,0,0,0,0,0,0,6034,51.27165,141.8444,0.00125375,0.2560076,0.04029612,398.6039,1102.819,13.25,54.75
23895,23895,34,0,0,0,0,0,0,0,0,6167,102.5433,283.6887,0.0025075,0.5120153,0.08059224,812.5857,2248.138,13.75,54.75
23896,23896,34,0,0,0,0,0,0,0,0,6167,102.5433,283.6887,0.0025075,0.5120153,0.08059224,812.5857,2248.138,13.75,54.75
23897,23897,28,0,0,0,0,0,0,0,0,6280,51.27165,141.8444,0.00125375,0.2560076,0.04029612,446.1254,1234.133,14.25,54.75
23899,23899,12,0,0,0,0,0,0,0,0,28593,4.699261,1043.67,0.000116349,0.02380285,0.01028486,41.66866,9252.746,14.75,54.75
23900,23900,24,0,0,0,0,0,0,0,0,28593,4.699261,1043.67,0.000116349,0.02380285,0.01028486,41.66866,9252.746,14.75,54.75
23901,23901,21,0,0,0,0,0,0,0,0,28658,1.254522,30.44399,4.60E-05,0.006332467,0.001629977,11.49993,279.0734,15.25,54.75
23902,23902,22,0,0,0,0,0,0,0,0,28658,1.254522,30.44399,4.60E-05,0.006332467,0.001629977,11.49993,279.0734,15.25,54.75
23903,23903,19,0,0,0,0,0,0,0,0,6726,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,12.57593,22.77935,15.75,54.75
23904,23904,20,0,0,0,0,0,0,0,0,6726,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,12.57593,22.77935,15.75,54.75
23905,23905,21,0,0,0,0,0,0,0,0,6852,5.676779,10.22337,0.000145574,0.02829482,0.004371591,47.8584,86.73934,16.25,54.75
23907,23907,17,0,0,0,0,0,0,0,0,6971,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,11.30954,20.51083,16.75,54.75
23910,23910,16,0,0,0,0,0,0,0,0,7079,320.3006,886.1202,0.00783234,1.599313,0.2517351,2502.064,6922.438,17.25,54.75
23912,23912,7,0,0,0,0,0,0,0,0,7181,8.828676,56.71591,0.000214393,0.04408643,0.006198275,70.18251,449.8901,17.75,54.75
23913,23913,18,0,0,0,0,0,0,0,0,7412,17.65735,113.4318,0.000428786,0.08817286,0.01239655,138.362,886.895,18.25,54.75
23914,23914,8,0,0,0,0,0,0,0,0,7412,17.65735,113.4318,0.000428786,0.08817286,0.01239655,138.362,886.895,18.25,54.75
23915,23915,25,0,0,0,0,0,0,0,0,7663,8.828676,56.71591,0.000214393,0.04408643,0.006198275,68.19209,437.0864,18.75,54.75
23918,23918,8,0,0,0,0,0,0,0,0,7926,599.3708,2717.615,0.01414332,2.997981,0.48772,4980.391,22523.69,19.25,54.75
23919,23919,13,0,0,0,0,0,0,0,0,97280,0.248603,0.64792,8.40E-06,0.001243924,0.000293554,2.009816,5.183148,19.75,54.75
23922,23922,2,0,0,0,0,0,0,0,0,8294,2.084497,13.39093,5.06E-05,0.01040904,0.001463446,15.87018,101.7169,20.25,54.75
24039,24039,32,3,1,0,3,1,0,3,1,562,142.9641,302.8864,0.003613896,0.7122395,0.11072,1563.259,3326.632,-10.25,55.25
24040,24040,84,8,0,0,1,1,0,3,2,562,142.9641,302.8864,0.003613896,0.7122395,0.11072,1563.259,3326.632,-10.25,55.25
24041,24041,30,1,0,0,0,0,0,0,0,730,71.48203,151.4432,0.001806948,0.3561197,0.05535999,742.4185,1581.262,-9.75,55.25
24043,24043,45,1,0,0,0,0,0,0,0,958,57.02328,120.9454,0.001449324,0.284303,0.04589429,535.7858,1142.019,-9.25,55.25
24044,24044,51,2,0,0,0,0,0,0,0,958,57.02328,120.9454,0.001449324,0.284303,0.04589429,535.7858,1142.019,-9.25,55.25
24057,24057,20,2,0,0,0,0,0,0,0,1878,2368.8256,7480.142,0.05525878,11.834063,1.8730427,18176.946,57833.2,-5.75,55.25
24058,24058,23,1,0,0,0,0,0,0,0,1878,2368.8256,7480.142,0.05525878,11.834063,1.8730427,18176.946,57833.2,-5.75,55.25
24076,24076,27,1,0,0,0,0,0,0,0,2989,1116.431,2374.574,0.02841805,5.560613,0.8640134,8801.619,18944.04,-1.25,55.25
24077,24077,27,0,0,0,0,0,0,0,0,3078,4465.726,9498.295,0.1136722,22.24245,3.456054,40228.35,86362.25,-0.75,55.25
24081,24081,15,0,0,0,0,0,0,0,0,3275,2494.909,4925.28,0.06478135,12.43884,2.008437,26908.83,53236.57,0.25,55.25
24083,24083,40,0,0,0,0,0,0,0,0,3380,1696.477,5727.755,0.03685164,8.491023,2.224074,18505.63,63752.46,0.75,55.25
24084,24084,22,0,0,0,0,0,0,0,0,3380,1696.477,5727.755,0.03685164,8.491023,2.224074,18505.63,63752.46,0.75,55.25
24086,24086,36,1,0,0,0,0,0,0,0,3494,20.15498,65.44885,0.000444522,0.1008761,0.02503881,228.5404,756.007,1.25,55.25
24088,24088,12,0,0,0,0,0,0,0,0,3606,80.61991,261.7954,0.001778087,0.4035045,0.1001552,932.6329,3087.358,1.75,55.25
24091,24091,37,1,0,0,0,0,0,0,0,3752,2.946382,9.902788,7.45E-05,0.01470264,0.002275154,36.68843,123.1216,2.75,55.25
24099,24099,15,0,0,0,0,0,0,0,0,17511,68.30674,1261.278,0.001360757,0.3436595,0.03654181,846.8962,15638.31,4.75,55.25
24102,24102,28,0,0,0,0,0,0,0,0,4207,47.87714,88.85236,0.001196115,0.2385634,0.0367781,580.6656,1077.657,5.25,55.25
24103,24103,30,0,0,0,0,0,0,0,0,4273,95.75428,177.7047,0.00239223,0.4771269,0.0735562,1142.65,2122.09,5.75,55.25
24107,24107,40,0,0,0,0,0,0,0,0,18674,4.354852,103.1086,8.22E-05,0.02193266,0.002423203,48.88524,1157.438,6.75,55.25
24110,24110,37,0,0,0,0,0,0,0,0,18920,8.709705,206.2172,0.000164447,0.04386532,0.004846406,90.53532,2143.571,7.25,55.25
24113,24113,18,0,0,0,0,0,0,0,0,4621,63.35012,130.1323,0.001653272,0.3154287,0.04890356,502.2274,1041.974,8.25,55.25
24120,24120,36,0,0,0,0,0,0,0,0,4896,52.94423,100.4825,0.001328725,0.2639273,0.04038277,396.9168,762.1382,9.75,55.25
24121,24121,22,0,0,0,0,0,0,0,0,5007,26.47211,50.24127,0.000664363,0.1319637,0.02019138,202.3095,388.3352,10.25,55.25
24122,24122,7,0,0,0,0,0,0,0,0,5007,26.47211,50.24127,0.000664363,0.1319637,0.02019138,202.3095,388.3352,10.25,55.25
24124,24124,48,0,0,0,0,0,0,0,0,73423,11.3761,21.91657,0.000138618,0.05678853,0.02037621,78.13483,150.4625,10.75,55.25
24125,24125,54,0,0,0,0,0,0,0,0,73605,420.673233,642.19971,0.006544519,2.111591071,0.715627259,2902.697787,4431.25778,11.25,55.25
24126,24126,42,0,0,0,0,1,0,0,0,73605,420.673233,642.19971,0.006544519,2.111591071,0.715627259,2902.697787,4431.25778,11.25,55.25
24130,24130,8,0,0,0,0,0,0,0,0,20943,65.98786,3868.527,0.001110254,0.3325747,0.04148895,525.0904,30782.97,12.25,55.25
24131,24131,16,0,0,0,0,0,0,0,0,5857,33.71415,123.134,0.000740942,0.1687672,0.04215762,255.3157,951.6961,12.75,55.25
24132,24132,30,0,0,0,0,0,0,0,0,5857,33.71415,123.134,0.000740942,0.1687672,0.04215762,255.3157,951.6961,12.75,55.25
24133,24133,26,0,0,0,0,0,0,0,0,6036,134.8566,492.5361,0.002963767,0.6750688,0.1686305,1055.747,3934.213,13.25,55.25
24134,24134,36,0,0,0,0,0,0,0,0,6036,134.8566,492.5361,0.002963767,0.6750688,0.1686305,1055.747,3934.213,13.25,55.25
24135,24135,31,0,0,0,0,0,0,0,0,6169,33.71415,123.134,0.000740942,0.1687672,0.04215762,267.6972,997.4455,13.75,55.25
24136,24136,34,0,0,0,0,0,0,0,0,6169,33.71415,123.134,0.000740942,0.1687672,0.04215762,267.6972,997.4455,13.75,55.25
24137,24137,27,0,0,0,0,0,0,0,0,21515,2722.643,167895,0.04588295,13.72054,1.705645,23045.2,1421122,14.25,55.25
24138,24138,29,0,0,0,0,0,0,0,0,21515,2722.643,167895,0.04588295,13.72054,1.705645,23045.2,1421122,14.25,55.25
24141,24141,21,0,0,0,0,0,0,0,0,74331,0.344382,0.6184792,4.54E-06,0.001721602,0.00060811,2.454606,4.405548,15.25,55.25
24142,24142,21,0,0,0,0,0,0,0,0,74331,0.344382,0.6184792,4.54E-06,0.001721602,0.00060811,2.454606,4.405548,15.25,55.25
24143,24143,21,0,0,0,0,0,0,0,0,6728,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,6.260157,11.33991,15.75,55.25
24144,24144,10,0,0,0,0,0,0,0,0,6728,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,6.260157,11.33991,15.75,55.25
24145,24145,20,0,0,0,0,0,0,0,0,6854,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,13.92549,25.19155,16.25,55.25
24146,24146,25,0,0,0,0,0,0,0,0,6854,1.419195,2.555843,3.64E-05,0.007073704,0.001092898,13.92549,25.19155,16.25,55.25
24147,24147,6,0,0,0,0,0,0,0,0,6973,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,6.911149,12.50366,16.75,55.25
24148,24148,14,0,0,0,0,0,0,0,0,6973,0.7095974,1.277922,1.82E-05,0.003536852,0.000546449,6.911149,12.50366,16.75,55.25
24149,24149,7,0,0,0,0,0,0,0,0,7080,640.6012,1772.24,0.01566468,3.198626,0.5034702,5975.555,16528.6,17.25,55.25
24150,24150,15,0,0,0,0,0,0,0,0,7080,640.6012,1772.24,0.01566468,3.198626,0.5034702,5975.555,16528.6,17.25,55.25
24151,24151,6,0,0,0,0,0,0,0,0,7184,17.65735,113.4318,0.000428786,0.08817286,0.01239655,159.8006,1024.86,17.75,55.25
24153,24153,6,0,0,0,0,0,0,0,0,7415,70.62941,453.7273,0.001715145,0.3526914,0.0495862,633.5942,4063.331,18.25,55.25
24155,24155,11,0,0,0,0,0,0,0,0,7665,160.0754,316.0099,0.004156424,0.7980858,0.128863,1466.767,2905.732,18.75,55.25
24158,24158,7,0,0,0,0,0,0,0,0,7927,320.1507,632.0199,0.008312847,1.596172,0.2577259,3020.768,5982.897,19.25,55.25
24159,24159,11,0,0,0,0,0,0,0,0,8167,160.0754,316.0099,0.004156424,0.7980858,0.128863,1378.1,2731.383,19.75,55.25
24160,24160,12,0,0,0,0,0,0,0,0,8167,160.0754,316.0099,0.004156424,0.7980858,0.128863,1378.1,2731.383,19.75,55.25
24161,24161,13,0,0,0,0,0,0,0,0,8296,1.042249,6.695463,2.53E-05,0.00520452,0.000731723,8.688515,55.70541,20.25,55.25
24162,24162,18,0,0,0,0,0,0,0,0,8296,1.042249,6.695463,2.53E-05,0.00520452,0.000731723,8.688515,55.70541,20.25,55.25
24163,24163,15,0,0,0,0,0,0,0,0,8372,2.084497,13.39093,5.06E-05,0.01040904,0.001463446,16.25583,104.1975,20.75,55.25
24283,24283,52,3,0,0,0,0,0,0,0,958,57.02328,120.9454,0.001449324,0.284303,0.04589429,535.7858,1142.019,-9.25,55.25
24286,24286,51,2,0,0,0,0,0,0,0,1162,63.35631,162.2765,0.001829657,0.3162006,0.0450971,544.7409,1395.262,-8.75,55.25
24287,24287,50,3,0,0,0,0,0,0,0,1279,126.7126,324.5531,0.003659314,0.6324013,0.0901942,1004.917,2573.926,-8.25,55.25
24291,24291,8,0,0,0,0,0,0,0,0,1510,2767.012,5885.246,0.07043252,13.78166,2.141408,20898.04,45015.25,-7.25,55.25
24292,24292,23,1,0,0,0,0,0,0,0,1510,2767.012,5885.246,0.07043252,13.78166,2.141408,20898.04,45015.25,-7.25,55.25
24293,24293,44,3,0,0,0,0,0,0,0,1644,1383.506,2942.623,0.03521626,6.890832,1.070704,10701.3,23040.91,-6.75,55.25
24296,24296,32,2,0,0,0,0,0,0,0,1765,7694.538,24297.38,0.1794944,38.44,6.084114,59324.85,188742.4,-6.25,55.25
24300,24300,34,1,0,0,0,0,0,0,0,1989,890.3812,2811.595,0.02077037,4.448124,0.7040293,6864.834,21840.52,-5.25,55.25
24301,24301,32,1,0,0,0,0,0,0,0,2108,445.1906,1405.798,0.01038519,2.224062,0.3520147,3432.417,10920.26,-4.75,55.25
24315,24315,21,0,0,0,0,0,0,0,0,2989,1116.431,2374.574,0.02841805,5.560613,0.8640134,8801.619,18944.04,-1.25,55.25
24316,24316,51,1,0,0,0,0,0,0,0,2989,1116.431,2374.574,0.02841805,5.560613,0.8640134,8801.619,18944.04,-1.25,55.25
24317,24317,18,0,0,0,0,0,0,0,0,3078,4465.726,9498.295,0.1136722,22.24245,3.456054,40228.35,86362.25,-0.75,55.25
24320,24320,39,0,0,0,0,0,0,0,0,3176,1116.431,2374.574,0.02841805,5.560613,0.8640134,11221.37,24034.5,-0.25,55.25
24324,24324,13,0,0,0,0,0,0,0,0,3380,1696.477,5727.755,0.03685164,8.491023,2.224074,18505.63,63752.46,0.75,55.25
24325,24325,21,0,0,0,0,0,0,0,0,3494,20.15498,65.44885,0.000444522,0.1008761,0.02503881,228.5404,756.007,1.25,55.25
24326,24326,9,0,0,0,0,0,0,0,0,3494,20.15498,65.44885,0.000444522,0.1008761,0.02503881,228.5404,756.007,1.25,55.25
24327,24327,35,0,0,0,0,0,0,0,0,3606,80.61991,261.7954,0.001778087,0.4035045,0.1001552,932.6329,3087.358,1.75,55.25
24332,24332,19,0,0,0,0,0,0,0,0,3752,2.946382,9.902788,7.45E-05,0.01470264,0.002275154,36.68843,123.1216,2.75,55.25
24339,24339,28,0,0,0,0,0,0,0,0,17511,68.30674,1261.278,0.001360757,0.3436595,0.03654181,846.8962,15638.31,4.75,55.25
24345,24345,14,0,0,0,0,0,0,0,0,4322,47.87714,88.85236,0.001196115,0.2385634,0.0367781,551.1166,1024.422,6.25,55.25
24347,24347,37,0,0,0,0,0,0,0,0,18674,4.354852,103.1086,8.22E-05,0.02193266,0.002423203,48.88524,1157.438,6.75,55.25
24349,24349,34,0,0,0,0,0,0,0,0,18920,8.709705,206.2172,0.000164447,0.04386532,0.004846406,90.53532,2143.571,7.25,55.25
24351,24351,33,0,0,0,0,0,0,0,0,19165,4.354852,103.1086,8.22E-05,0.02193266,0.002423203,41.01022,970.983,7.75,55.25
24359,24359,34,0,0,0,0,0,0,0,0,4896,52.94423,100.4825,0.001328725,0.2639273,0.04038277,396.9168,762.1382,9.75,55.25
24360,24360,13,0,0,0,0,0,0,0,0,4896,52.94423,100.4825,0.001328725,0.2639273,0.04038277,396.9168,762.1382,9.75,55.25
24364,24364,50,0,0,0,0,0,0,0,0,73423,11.3761,21.91657,0.000138618,0.05678853,0.02037621,78.13483,150.4625,10.75,55.25
